f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f jL1m jL1f jL2m jL2f jV0500m jV0500f jV0600m jV0600f jV0700m jV0700f jV0200m jV0200f 
5.99484e+08 1.3438e-05 0.54035 4.10309e-25 -179.54 0.00106857 -89.5397 0.496033 0.460106 0 0 1 0 0 0 1.49311e-09 0.525138 1.3438e-10 -179.46 0.000747357 90.4601 0.0528899 -90.4399 0.0505712 90.4583 0.00176517 62.8972
6.13591e+08 1.28276e-05 0.528042 0 0 0.00104403 -89.5502 0.496047 0.449643 0 0 1 0 0 0 1.42528e-09 0.51318 1.28276e-10 -179.472 0.000764964 90.4496 0.0541329 -90.43 0.0517626 90.4479 0.00179559 63.3846
6.28029e+08 1.22449e-05 0.516009 5.78973e-20 -50.4867 0.00102006 -89.5604 0.49606 0.439413 0 0 1 0 0 0 1.36054e-09 0.501489 1.22449e-10 -179.484 0.000782985 90.4394 0.0554052 -90.4202 0.052982 90.4377 0.00182692 63.8681
6.42807e+08 1.16886e-05 0.504246 5.42101e-20 0 0.000996631 -89.5704 0.496072 0.42941 0 0 1 0 0 0 1.29873e-09 0.49006 1.16886e-10 -179.496 0.000801429 90.4294 0.0567074 -90.4107 0.0542301 90.4277 0.00185916 64.3474
6.57933e+08 1.11576e-05 0.492747 0 0 0.000973742 -89.5802 0.496084 0.419632 0 0 1 0 0 0 1.23973e-09 0.478887 1.11576e-10 -179.507 0.000820307 90.4196 0.0580403 -90.4013 0.0555075 90.418 0.00189234 64.8222
6.73415e+08 1.06507e-05 0.481505 9.77134e-20 -119.291 0.000951377 -89.5898 0.496095 0.410071 0 0 1 0 0 0 1.18341e-09 0.467964 1.06507e-10 -179.518 0.000839629 90.4101 0.0594047 -90.3922 0.0568149 90.4084 0.00192649 65.2923
6.89261e+08 1.01668e-05 0.470517 1.20801e-19 117.064 0.000929525 -89.5991 0.496106 0.400725 0 0 1 0 0 0 1.12965e-09 0.457287 1.01668e-10 -179.529 0.000859405 90.4007 0.0608011 -90.3833 0.0581531 90.3991 0.00196161 65.7577
7.0548e+08 9.70494e-06 0.459775 1.07578e-19 90.3916 0.000908174 -89.6083 0.496116 0.391588 0 0 1 0 0 0 1.07833e-09 0.44685 9.70494e-11 -179.54 0.000879646 90.3916 0.0622305 -90.3745 0.0595227 90.39 0.00199775 66.218
7.22081e+08 9.26402e-06 0.449276 3.79118e-25 149.028 0.000887312 -89.6172 0.496126 0.382656 0 0 1 0 0 0 1.02934e-09 0.436647 9.26402e-11 -179.551 0.000900363 90.3827 0.0636935 -90.366 0.0609245 90.3811 0.00203491 66.6732
7.39072e+08 8.84312e-06 0.439013 0 0 0.000866929 -89.6259 0.496135 0.373925 0 0 1 0 0 0 9.82569e-10 0.426675 8.84312e-11 -179.561 0.000921567 90.3739 0.065191 -90.3577 0.0623593 90.3724 0.00207313 67.123
7.56463e+08 8.44134e-06 0.428981 0 0 0.000847014 -89.6345 0.496144 0.36539 0 0 1 0 0 0 9.37927e-10 0.416927 8.44134e-11 -179.571 0.000943269 90.3654 0.0667237 -90.3495 0.0638279 90.3639 0.00211242 67.5674
7.74264e+08 8.05781e-06 0.419177 5.97523e-20 158.006 0.000827555 -89.6428 0.496153 0.357047 0 0 1 0 0 0 8.95312e-10 0.407399 8.05781e-11 -179.581 0.000965482 90.357 0.0682926 -90.3416 0.0653309 90.3556 0.0021528 68.0063
7.92483e+08 7.69169e-06 0.409593 0 0 0.000808543 -89.651 0.496161 0.348892 0 0 1 0 0 0 8.54633e-10 0.398086 7.69169e-11 -179.59 0.000988217 90.3489 0.0698983 -90.3338 0.0668693 90.3475 0.00219431 68.4395
8.11131e+08 7.34221e-06 0.400227 0 0 0.000789967 -89.6589 0.496169 0.340921 0 0 1 0 0 0 8.15801e-10 0.388984 7.34221e-11 -179.6 0.00101149 90.3409 0.0715419 -90.3262 0.0684439 90.3396 0.00223697 68.8669
8.30218e+08 7.0086e-06 0.391072 1.97221e-25 -34.5144 0.000771817 -89.6667 0.496176 0.333129 0 0 1 0 0 0 7.78733e-10 0.380088 7.0086e-11 -179.609 0.0010353 90.3331 0.0732242 -90.3187 0.0700555 90.3318 0.0022808 69.2885
8.49753e+08 6.69014e-06 0.382125 0 0 0.000754084 -89.6744 0.496183 0.325514 0 0 1 0 0 0 7.43349e-10 0.371393 6.69014e-11 -179.618 0.00105968 90.3255 0.0749461 -90.3114 0.071705 90.3242 0.00232583 69.7041
8.69749e+08 6.38615e-06 0.37338 2.1684e-19 -90 0.000736757 -89.6818 0.49619 0.318071 0 0 1 0 0 0 7.09573e-10 0.362896 6.38615e-11 -179.627 0.00108463 90.3181 0.0767086 -90.3043 0.0733933 90.3168 0.00237208 70.1138
8.90215e+08 6.09597e-06 0.364834 0 0 0.000719829 -89.6891 0.496196 0.310796 0 0 1 0 0 0 6.7733e-10 0.35459 6.09597e-11 -179.635 0.00111017 90.3108 0.0785125 -90.2974 0.0751213 90.3096 0.00241959 70.5174
9.11163e+08 5.81897e-06 0.356482 2.16841e-19 90 0.000703288 -89.6962 0.496202 0.303687 0 0 1 0 0 0 6.46553e-10 0.346474 5.81897e-11 -179.644 0.0011363 90.3037 0.080359 -90.2906 0.0768899 90.3025 0.00246838 70.915
9.32603e+08 5.55456e-06 0.348319 0 0 0.000687128 -89.7031 0.496208 0.296738 0 0 1 0 0 0 6.17173e-10 0.338541 5.55456e-11 -179.652 0.00116306 90.2967 0.0822489 -90.2839 0.0787002 90.2956 0.00251847 71.3064
9.54548e+08 5.30216e-06 0.340342 1.36049e-25 -108.308 0.000671338 -89.7099 0.496214 0.289946 0 0 1 0 0 0 5.89128e-10 0.330789 5.30216e-11 -179.66 0.00119044 90.2899 0.0841832 -90.2774 0.080553 90.2888 0.0025699 71.6916
9.7701e+08 5.06122e-06 0.332546 2.49073e-19 -73.855 0.000655911 -89.7166 0.496219 0.283309 0 0 1 0 0 0 5.62358e-10 0.323212 5.06122e-11 -179.667 0.00121846 90.2833 0.0861632 -90.2711 0.0824494 90.2822 0.00262269 72.0707
1e+09 4.83123e-06 0.324927 0 0 0.000640839 -89.7231 0.496225 0.276823 0 0 1 0 0 0 5.36803e-10 0.315809 4.83123e-11 -179.675 0.00124715 90.2768 0.0881897 -90.2649 0.0843904 90.2757 0.00267688 72.4437
1.02353e+09 4.61169e-06 0.317482 0 0 0.000626112 -89.7294 0.496229 0.270483 0 0 1 0 0 0 5.1241e-10 0.308573 4.61169e-11 -179.683 0.00127651 90.2705 0.090264 -90.2588 0.086377 90.2694 0.0027325 72.8104
1.04762e+09 4.40212e-06 0.310207 0 0 0.000611723 -89.7356 0.496234 0.264288 0 0 1 0 0 0 4.89125e-10 0.301502 4.40212e-11 -179.69 0.00130656 90.2643 0.0923871 -90.2529 0.0884104 90.2632 0.00278958 73.171
1.07227e+09 4.20208e-06 0.303097 1.09238e-19 -90.2545 0.000597665 -89.7417 0.496239 0.258234 0 0 1 0 0 0 4.66897e-10 0.294592 4.20208e-11 -179.697 0.00133731 90.2582 0.0945601 -90.2471 0.0904916 90.2572 0.00284814 73.5254
1.0975e+09 4.01112e-06 0.296149 0 0 0.00058393 -89.7476 0.496243 0.252317 0 0 1 0 0 0 4.4568e-10 0.28784 4.01112e-11 -179.704 0.00136879 90.2523 0.0967843 -90.2415 0.0926217 90.2513 0.00290823 73.8737
1.12332e+09 3.82884e-06 0.289359 0 0 0.00057051 -89.7534 0.496247 0.246535 0 0 1 0 0 0 4.25427e-10 0.281241 3.82884e-11 -179.711 0.00140101 90.2465 0.0990609 -90.2359 0.094802 90.2456 0.00296987 74.2158
1.14976e+09 3.65484e-06 0.282724 5.42101e-20 180 0.000557398 -89.759 0.496251 0.240885 0 0 1 0 0 0 4.06093e-10 0.274793 3.65484e-11 -179.717 0.00143399 90.2409 0.101391 -90.2305 0.0970335 90.2399 0.00303311 74.5519
1.17681e+09 3.48875e-06 0.276241 2.1684e-19 90 0.000544588 -89.7645 0.496254 0.235363 0 0 1 0 0 0 3.87639e-10 0.268492 3.48875e-11 -179.724 0.00146775 90.2354 0.103776 -90.2253 0.0993176 90.2344 0.00309797 74.8819
1.2045e+09 3.3302e-06 0.269905 1.14417e-25 135.234 0.000532071 -89.7699 0.496258 0.229968 0 0 1 0 0 0 3.70023e-10 0.262335 3.3302e-11 -179.73 0.0015023 90.23 0.106217 -90.2201 0.101655 90.2291 0.00316449 75.2059
1.23285e+09 3.17886e-06 0.263714 8.55691e-26 75.524 0.000519843 -89.7752 0.496261 0.224695 0 0 1 0 0 0 3.53207e-10 0.256318 3.17886e-11 -179.736 0.00153766 90.2247 0.108716 -90.215 0.104048 90.2238 0.00323271 75.524
1.26186e+09 3.0344e-06 0.257665 0 0 0.000507895 -89.7804 0.496265 0.219543 0 0 1 0 0 0 3.37155e-10 0.250438 3.0344e-11 -179.742 0.00157385 90.2195 0.111273 -90.2101 0.106497 90.2187 0.00330267 75.8361
1.29155e+09 2.8965e-06 0.251754 1.02626e-25 0.214508 0.000496221 -89.7854 0.496268 0.214508 0 0 1 0 0 0 3.21833e-10 0.244693 2.8965e-11 -179.748 0.00161089 90.2145 0.113891 -90.2053 0.109004 90.2137 0.0033744 76.1424
1.32194e+09 2.76486e-06 0.245977 1.0842e-19 90 0.000484816 -89.7903 0.496271 0.209588 0 0 1 0 0 0 3.07207e-10 0.239079 2.76486e-11 -179.754 0.00164881 90.2096 0.11657 -90.2006 0.111569 90.2088 0.00344795 76.4428
1.35305e+09 2.63921e-06 0.240333 0 0 0.000473673 -89.7951 0.496273 0.20478 0 0 1 0 0 0 2.93246e-10 0.233594 2.63921e-11 -179.76 0.00168762 90.2048 0.119312 -90.196 0.114195 90.204 0.00352335 76.7375
1.38489e+09 2.51927e-06 0.234818 1.21217e-19 -116.565 0.000462785 -89.7998 0.496276 0.200082 0 0 1 0 0 0 2.79919e-10 0.228233 2.51927e-11 -179.765 0.00172734 90.2001 0.122119 -90.1915 0.116883 90.1993 0.00360065 77.0265
1.41747e+09 2.40478e-06 0.229429 0 0 0.000452148 -89.8044 0.496279 0.195492 0 0 1 0 0 0 2.67197e-10 0.222996 2.40478e-11 -179.771 0.00176799 90.1955 0.124992 -90.1871 0.119634 90.1947 0.00367988 77.3098
1.45083e+09 2.29549e-06 0.224163 9.95556e-26 -102.412 0.000441756 -89.8089 0.496281 0.191006 0 0 1 0 0 0 2.55054e-10 0.217878 2.29549e-11 -179.776 0.00180961 90.191 0.127933 -90.1828 0.12245 90.1903 0.0037611 77.5877
1.48497e+09 2.19116e-06 0.219018 1.0842e-19 -90 0.000431602 -89.8133 0.496283 0.186623 0 0 1 0 0 0 2.43463e-10 0.212877 2.19116e-11 -179.781 0.0018522 90.1866 0.130942 -90.1786 0.125332 90.1859 0.00384435 77.86
1.51991e+09 2.09158e-06 0.21399 1.04017e-25 -101.873 0.000421681 -89.8176 0.496286 0.18234 0 0 1 0 0 0 2.32398e-10 0.20799 2.09158e-11 -179.786 0.00189579 90.1823 0.134023 -90.1745 0.128282 90.1816 0.00392967 78.1269
1.55568e+09 1.99652e-06 0.209078 0 0 0.000411988 -89.8218 0.496288 0.178155 0 0 1 0 0 0 2.21836e-10 0.203216 1.99652e-11 -179.791 0.00194041 90.1782 0.137176 -90.1705 0.131301 90.1775 0.00401711 78.3884
1.59228e+09 1.90579e-06 0.204277 4.26128e-20 87.9789 0.000402518 -89.8259 0.49629 0.174066 0 0 1 0 0 0 2.11754e-10 0.198551 1.90579e-11 -179.796 0.00198607 90.1741 0.140403 -90.1666 0.134391 90.1734 0.00410671 78.6447
1.62975e+09 1.81917e-06 0.199587 0 0 0.000393266 -89.8299 0.496292 0.170071 0 0 1 0 0 0 2.0213e-10 0.193992 1.81917e-11 -179.8 0.00203282 90.1701 0.143707 -90.1628 0.137554 90.1694 0.00419853 78.8957
1.6681e+09 1.7365e-06 0.195005 7.22371e-20 -143.876 0.000384226 -89.8338 0.496294 0.166166 0 0 1 0 0 0 1.92944e-10 0.189538 1.7365e-11 -179.805 0.00208066 90.1662 0.147088 -90.1591 0.140791 90.1655 0.00429262 79.1417
1.70735e+09 1.65758e-06 0.190527 5.13157e-26 -179.838 0.000375394 -89.8376 0.496295 0.162352 0 0 1 0 0 0 1.84175e-10 0.185186 1.65758e-11 -179.809 0.00212963 90.1624 0.150548 -90.1554 0.144105 90.1617 0.00438902 79.3826
1.74753e+09 1.58224e-06 0.186152 1.21218e-19 -116.565 0.000366765 -89.8413 0.496297 0.158624 0 0 1 0 0 0 1.75805e-10 0.180933 1.58224e-11 -179.814 0.00217975 90.1586 0.15409 -90.1518 0.147496 90.158 0.00448779 79.6185
1.78865e+09 1.51033e-06 0.181877 6.3685e-20 -10.1504 0.000358334 -89.845 0.496299 0.154982 0 0 1 0 0 0 1.67815e-10 0.176778 1.51033e-11 -179.818 0.00223104 90.155 0.157716 -90.1484 0.150967 90.1544 0.00458899 79.8496
1.83074e+09 1.44169e-06 0.1777 6.21068e-26 80.0758 0.000350097 -89.8485 0.4963 0.151423 0 0 1 0 0 0 1.60188e-10 0.172719 1.44169e-11 -179.822 0.00228355 90.1514 0.161426 -90.1449 0.15452 90.1508 0.00469266 80.0758
1.87382e+09 1.37617e-06 0.173618 5.38091e-20 -89.852 0.00034205 -89.852 0.496302 0.147946 0 0 1 0 0 0 1.52907e-10 0.168752 1.37617e-11 -179.826 0.00233729 90.1479 0.165224 -90.1416 0.158157 90.1474 0.00479887 80.2973
1.91791e+09 1.31362e-06 0.169631 0 0 0.000334187 -89.8554 0.496303 0.144549 0 0 1 0 0 0 1.45958e-10 0.164876 1.31362e-11 -179.83 0.0023923 90.1445 0.169112 -90.1384 0.161879 90.144 0.00490767 80.5141
1.96304e+09 1.25392e-06 0.165734 0 0 0.000326505 -89.8587 0.496304 0.141229 0 0 1 0 0 0 1.39324e-10 0.161089 1.25392e-11 -179.834 0.0024486 90.1412 0.173091 -90.1352 0.165688 90.1407 0.00501912 80.7263
2.00923e+09 1.19693e-06 0.161927 0 0 0.000318999 -89.862 0.496306 0.137986 0 0 1 0 0 0 1.32992e-10 0.157389 1.19693e-11 -179.838 0.00250622 90.138 0.177163 -90.1321 0.169588 90.1374 0.00513328 80.9341
2.05651e+09 1.14253e-06 0.158208 1.0842e-19 90 0.000311666 -89.8651 0.496307 0.134816 0 0 1 0 0 0 1.26948e-10 0.153774 1.14253e-11 -179.842 0.0025652 90.1348 0.181331 -90.1291 0.173579 90.1343 0.00525022 81.1374
2.1049e+09 1.0906e-06 0.154574 5.42101e-20 0 0.000304502 -89.8682 0.496308 0.13172 0 0 1 0 0 0 1.21178e-10 0.150241 1.0906e-11 -179.845 0.00262557 90.1317 0.185598 -90.1261 0.177664 90.1312 0.00537 81.3364
2.15443e+09 1.04103e-06 0.151023 0 0 0.000297502 -89.8713 0.496309 0.128694 0 0 1 0 0 0 1.15671e-10 0.14679 1.04103e-11 -179.849 0.00268736 90.1287 0.189965 -90.1232 0.181845 90.1282 0.00549267 81.5312
2.20513e+09 9.9372e-07 0.147553 0 0 0.000290663 -89.8742 0.49631 0.125738 0 0 1 0 0 0 1.10413e-10 0.143418 9.9372e-12 -179.852 0.0027506 90.1257 0.194434 -90.1204 0.186124 90.1252 0.00561832 81.7217
2.25702e+09 9.48556e-07 0.144163 0 0 0.000283981 -89.8771 0.496311 0.12285 0 0 1 0 0 0 1.05395e-10 0.140123 9.48556e-12 -179.856 0.00281533 90.1228 0.199009 -90.1176 0.190504 90.1224 0.005747 81.9082
2.31013e+09 9.05444e-07 0.140851 5.46102e-20 89.8817 0.000277453 -89.8799 0.496312 0.120027 0 0 1 0 0 0 1.00605e-10 0.136904 9.05444e-12 -179.859 0.00288158 90.12 0.203692 -90.1149 0.194987 90.1196 0.00587879 82.0906
2.36449e+09 8.64292e-07 0.137615 5.38103e-20 -89.8827 0.000271075 -89.8827 0.496313 0.11727 0 0 1 0 0 0 9.60324e-11 0.133758 8.64292e-12 -179.862 0.0029494 90.1173 0.208484 -90.1123 0.199576 90.1168 0.00601376 82.269
2.42013e+09 8.2501e-07 0.134453 8.53759e-20 -7.55634 0.000264843 -89.8854 0.496314 0.114576 0 0 1 0 0 0 9.16678e-11 0.130685 8.2501e-12 -179.866 0.0030188 90.1146 0.21339 -90.1097 0.204272 90.1141 0.00615198 82.4436
2.47708e+09 7.87513e-07 0.131364 4.59781e-26 -63.7921 0.000258755 -89.888 0.496315 0.111944 0 0 1 0 0 0 8.75015e-11 0.127682 7.87513e-12 -179.869 0.00308984 90.1119 0.218411 -90.1072 0.209079 90.1115 0.00629353 82.6144
2.53536e+09 7.51721e-07 0.128345 0 0 0.000252806 -89.8906 0.496316 0.109372 0 0 1 0 0 0 8.35246e-11 0.124749 7.51721e-12 -179.872 0.00316256 90.1094 0.22355 -90.1047 0.214 90.1089 0.00643848 82.7814
2.59502e+09 7.17555e-07 0.125396 7.50761e-20 127.17 0.000246995 -89.8931 0.496316 0.106859 0 0 1 0 0 0 7.97284e-11 0.121882 7.17555e-12 -179.875 0.00323698 90.1069 0.22881 -90.1023 0.219036 90.1064 0.00658691 82.9448
2.65609e+09 6.84942e-07 0.122515 0 0 0.000241317 -89.8956 0.496317 0.104403 0 0 1 0 0 0 7.61047e-11 0.119081 6.84942e-12 -179.877 0.00331315 90.1044 0.234193 -90.0999 0.22419 90.104 0.0067389 83.1046
2.71859e+09 6.53811e-07 0.119699 8.74122e-21 -140.041 0.000235769 -89.898 0.496318 0.102005 0 0 1 0 0 0 7.26457e-11 0.116345 6.53811e-12 -179.88 0.00339112 90.102 0.239704 -90.0976 0.229466 90.1016 0.00689454 83.2609
2.78256e+09 6.24096e-07 0.116949 5.42101e-20 0 0.000230349 -89.9003 0.496319 0.0996607 0 0 1 0 0 0 6.93439e-11 0.113672 6.24096e-12 -179.883 0.00347092 90.0997 0.245344 -90.0954 0.234866 90.0993 0.0070539 83.4138
2.84804e+09 5.9573e-07 0.114261 5.00786e-20 173.563 0.000225054 -89.9026 0.496319 0.0973707 0 0 1 0 0 0 6.61922e-11 0.111059 5.9573e-12 -179.886 0.0035526 90.0974 0.251117 -90.0932 0.240393 90.097 0.00721708 83.5632
2.91505e+09 5.68654e-07 0.111635 5.1238e-20 173.709 0.00021988 -89.9048 0.49632 0.0951332 0 0 1 0 0 0 6.31838e-11 0.108507 5.68654e-12 -179.888 0.0036362 90.0951 0.257026 -90.0911 0.24605 90.0948 0.00738417 83.7094
2.98365e+09 5.42808e-07 0.10907 5.42101e-20 0 0.000214825 -89.907 0.49632 0.0929471 0 0 1 0 0 0 6.03121e-11 0.106014 5.42808e-12 -179.891 0.00372177 90.0929 0.263073 -90.089 0.25184 90.0926 0.00755524 83.8523
3.05386e+09 5.18138e-07 0.106563 2.69056e-20 90.0908 0.000209887 -89.9092 0.496321 0.0908112 0 0 1 0 0 0 5.75708e-11 0.103577 5.18138e-12 -179.893 0.00380935 90.0908 0.269263 -90.0869 0.257766 90.0905 0.00773041 83.9921
3.12572e+09 4.94588e-07 0.104114 0 0 0.000205061 -89.9112 0.496321 0.0887243 0 0 1 0 0 0 5.49542e-11 0.101197 4.94588e-12 -179.896 0.00389899 90.0887 0.275599 -90.0849 0.263832 90.0884 0.00790975 84.1287
3.19927e+09 4.72109e-07 0.101722 6.05563e-20 153.621 0.000200347 -89.9133 0.496322 0.0866853 0 0 1 0 0 0 5.24565e-11 0.0988713 4.72109e-12 -179.898 0.00399074 90.0867 0.282084 -90.083 0.27004 90.0863 0.00809337 84.2623
3.27455e+09 4.50651e-07 0.0993838 0 0 0.000195741 -89.9153 0.496322 0.0846932 0 0 1 0 0 0 5.00723e-11 0.096599 4.50651e-12 -179.901 0.00408465 90.0847 0.288721 -90.0811 0.276395 90.0844 0.00828137 84.3929
3.3516e+09 4.30169e-07 0.0970996 0 0 0.000191242 -89.9172 0.496323 0.0827468 0 0 1 0 0 0 4.77965e-11 0.0943789 4.30169e-12 -179.903 0.00418077 90.0827 0.295515 -90.0792 0.282899 90.0824 0.00847385 84.5206
3.43047e+09 4.10617e-07 0.094868 0 0 0.000186845 -89.9191 0.496323 0.0808451 0 0 1 0 0 0 4.56241e-11 0.0922098 4.10617e-12 -179.905 0.00427916 90.0808 0.302468 -90.0774 0.289556 90.0805 0.00867092 84.6455
3.51119e+09 3.91954e-07 0.0926876 5.42101e-20 -90 0.00018255 -89.921 0.496324 0.0789871 0 0 1 0 0 0 4.35505e-11 0.0900905 3.91954e-12 -179.907 0.00437985 90.079 0.309586 -90.0756 0.29637 90.0787 0.00887267 84.7675
3.59381e+09 3.7414e-07 0.0905573 3.15802e-26 -71.2476 0.000178353 -89.9228 0.496324 0.0771718 0 0 1 0 0 0 4.15711e-11 0.0880199 3.7414e-12 -179.909 0.00448292 90.0772 0.31687 -90.0739 0.303344 90.0769 0.00907922 84.8868
3.67838e+09 3.57135e-07 0.0884759 3.22465e-26 108.351 0.000174253 -89.9246 0.496325 0.0753981 0 0 1 0 0 0 3.96816e-11 0.0859968 3.57135e-12 -179.912 0.00458841 90.0754 0.324326 -90.0722 0.310482 90.0751 0.00929069 85.0035
3.76494e+09 3.40903e-07 0.0864423 1.28153e-20 -25.9848 0.000170247 -89.9263 0.496325 0.0736652 0 0 1 0 0 0 3.78781e-11 0.0840203 3.40903e-12 -179.914 0.00469638 90.0737 0.331958 -90.0705 0.317789 90.0734 0.00950717 85.1175
3.85353e+09 3.25408e-07 0.0844555 3.36312e-26 -72.4299 0.000166333 -89.928 0.496325 0.0719721 0 0 1 0 0 0 3.61565e-11 0.0820891 3.25408e-12 -179.916 0.0048069 90.072 0.339769 -90.0689 0.325267 90.0717 0.00972881 85.229
3.94421e+09 3.10618e-07 0.0825143 1.28297e-26 -179.93 0.000162509 -89.9297 0.496326 0.0703179 0 0 1 0 0 0 3.45131e-11 0.0802023 3.10618e-12 -179.917 0.00492001 90.0703 0.347764 -90.0673 0.332921 90.07 0.0099557 85.3379
4.03702e+09 2.965e-07 0.0806177 3.50881e-26 106.818 0.000158773 -89.9313 0.496326 0.0687017 0 0 1 0 0 0 3.29445e-11 0.0783589 2.965e-12 -179.919 0.00503579 90.0687 0.355947 -90.0658 0.340755 90.0684 0.010188 85.4444
4.13201e+09 2.83024e-07 0.0787647 0 0 0.000155123 -89.9329 0.496326 0.0671226 0 0 1 0 0 0 3.14471e-11 0.0765578 2.83024e-12 -179.921 0.00515429 90.0671 0.364322 -90.0643 0.348773 90.0669 0.0104258 85.5485
4.22924e+09 2.7016e-07 0.0769542 2.73042e-20 89.9353 0.000151557 -89.9344 0.496326 0.0655798 0 0 1 0 0 0 3.00178e-11 0.074798 2.7016e-12 -179.923 0.00527558 90.0656 0.372895 -90.0628 0.356981 90.0653 0.0106692 85.6502
4.32876e+09 2.57881e-07 0.0751854 0 0 0.000148073 -89.9359 0.496327 0.0640725 0 0 1 0 0 0 2.86535e-11 0.0730788 2.57881e-12 -179.925 0.00539972 90.0641 0.381669 -90.0613 0.365381 90.0638 0.0109184 85.7497
4.43062e+09 2.4616e-07 0.0734571 5.42101e-20 -1.48153e-08 0.000144668 -89.9374 0.496327 0.0625998 0 0 1 0 0 0 2.73511e-11 0.071399 2.4616e-12 -179.927 0.00552678 90.0626 0.39065 -90.0599 0.373979 90.0624 0.0111735 85.8468
4.53488e+09 2.34972e-07 0.0717687 0 0 0.000141343 -89.9388 0.496327 0.0611609 0 0 1 0 0 0 2.6108e-11 0.0697578 2.34972e-12 -179.928 0.00565684 90.0612 0.399842 -90.0586 0.382779 90.0609 0.0114347 85.9418
4.64159e+09 2.24292e-07 0.070119 0 0 0.000138093 -89.9402 0.496327 0.0597551 0 0 1 0 0 0 2.49214e-11 0.0681543 2.24292e-12 -179.93 0.00578995 90.0598 0.409251 -90.0572 0.391787 90.0595 0.011702 86.0347
4.75081e+09 2.14098e-07 0.0685072 1.98121e-26 86.1254 0.000134918 -89.9416 0.496328 0.0583815 0 0 1 0 0 0 2.37887e-11 0.0665877 2.14098e-12 -179.931 0.0059262 90.0584 0.41888 -90.0559 0.401006 90.0582 0.0119757 86.1254
4.8626e+09 2.04367e-07 0.0669324 6.0544e-20 153.615 0.000131817 -89.9429 0.496328 0.0570396 0 0 1 0 0 0 2.27074e-11 0.0650571 2.04367e-12 -179.933 0.00606565 90.057 0.428737 -90.0546 0.410442 90.0568 0.0122558 86.2141
4.97702e+09 1.95078e-07 0.0653939 2.075e-26 -93.6992 0.000128786 -89.9442 0.496328 0.0557285 0 0 1 0 0 0 2.16754e-11 0.0635617 1.95078e-12 -179.935 0.00620838 90.0557 0.438825 -90.0534 0.420101 90.0555 0.0125426 86.3008
5.09414e+09 1.86212e-07 0.0638907 1.02412e-20 -162.927 0.000125826 -89.9455 0.496328 0.0544475 0 0 1 0 0 0 2.06902e-11 0.0621006 1.86212e-12 -179.936 0.00635447 90.0544 0.449151 -90.0521 0.429986 90.0542 0.0128362 86.3855
5.21401e+09 1.77748e-07 0.062422 5.42101e-20 180 0.000122933 -89.9468 0.496329 0.0531959 0 0 1 0 0 0 1.97498e-11 0.0606731 1.77748e-12 -179.938 0.006504 90.0532 0.45972 -90.0509 0.440104 90.053 0.0131367 86.4682
5.3367e+09 1.69669e-07 0.0609871 4.77492e-20 12.882 0.000120107 -89.948 0.496329 0.0519731 0 0 1 0 0 0 1.88522e-11 0.0592784 1.69669e-12 -179.939 0.00665705 90.052 0.470538 -90.0498 0.450461 90.0518 0.0134443 86.5491
5.46228e+09 1.61958e-07 0.0595852 4.77367e-20 176.628 0.000117345 -89.9492 0.496329 0.0507784 0 0 1 0 0 0 1.79953e-11 0.0579157 1.61958e-12 -179.94 0.0068137 90.0508 0.48161 -90.0486 0.461061 90.0506 0.0137592 86.6282
5.59081e+09 1.54597e-07 0.0582154 6.06087e-20 26.5651 0.000114648 -89.9504 0.496329 0.0496112 0 0 1 0 0 0 1.71774e-11 0.0565844 1.54597e-12 -179.942 0.00697404 90.0496 0.492942 -90.0475 0.47191 90.0494 0.0140815 86.7054
5.72237e+09 1.4757e-07 0.0568772 5.58655e-20 -13.9344 0.000112012 -89.9515 0.496329 0.0484707 0 0 1 0 0 0 1.63967e-11 0.0552837 1.4757e-12 -179.943 0.00713815 90.0485 0.504541 -90.0464 0.483015 90.0483 0.0144114 86.7809
5.85702e+09 1.40863e-07 0.0555697 5.11715e-20 -3.14526 0.000109437 -89.9526 0.496329 0.0473565 0 0 1 0 0 0 1.56514e-11 0.0540128 1.40863e-12 -179.944 0.00730612 90.0474 0.516414 -90.0453 0.494381 90.0472 0.0147492 86.8547
5.99484e+09 1.3446e-07 0.0542923 1.3652e-20 89.9544 0.000106921 -89.9537 0.49633 0.0462679 8.67362e-19 180 1 0 0 0 1.494e-11 0.0527712 1.3446e-12 -179.946 0.00747804 90.0463 0.528565 -90.0443 0.506014 90.0461 0.0150949 86.9268
6.13591e+09 1.28349e-07 0.0530442 0 0 0.000104463 -89.9548 0.49633 0.0452043 6.38947e-27 86.9973 1 0 0 0 1.4261e-11 0.0515581 1.28349e-12 -179.947 0.00765401 90.0452 0.541003 -90.0433 0.517921 90.045 0.0154488 86.9973
6.28029e+09 1.22515e-07 0.0518249 5.57981e-20 -169.001 0.000102061 -89.9558 0.49633 0.0441652 8.47033e-22 90 1 0 0 0 1.36128e-11 0.0503729 1.22515e-12 -179.948 0.00783412 90.0442 0.553733 -90.0423 0.530109 90.044 0.015811 87.0661
6.42807e+09 1.16947e-07 0.0506335 0 0 9.97149e-05 -89.9568 0.49633 0.0431499 0 0 1 0 0 0 1.29941e-11 0.0492149 1.16947e-12 -179.949 0.00801846 90.0431 0.566763 -90.0413 0.542583 90.043 0.0161818 87.1334
