f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f jV0400m jV0400f jV0600m jV0600f jV0200m jV0200f jV0800m jV0800f 
17.0735 28344.7 179.472 0 0 0.666723 -0.175349 0 0 0.25391 -179.483 1 0 290.602 -0.527961 0 0 1.21628e-07 -90.528 1.6345e-13 -89.7302 2.83447 179.472 3.54308 -0.527969
17.4753 28344.6 179.46 0 0 0.666722 -0.179475 0 0 0.253911 -179.471 1 0 290.602 -0.540384 0 0 1.2449e-07 -90.5404 1.67296e-13 -89.7239 2.83446 179.46 3.54308 -0.540392
17.8865 28344.5 179.447 0 0 0.666721 -0.183697 0 0 0.253913 -179.458 1 0 290.601 -0.553099 0 0 1.27419e-07 -90.5531 1.71233e-13 -89.7174 2.83445 179.447 3.54307 -0.553107
18.3074 28344.5 179.434 0 0 0.666721 -0.188019 0 0 0.253915 -179.445 1 0 290.6 -0.566113 0 0 1.30417e-07 -90.5661 1.75263e-13 -89.7107 2.83445 179.434 3.54306 -0.566122
18.7382 28344.4 179.421 0 0 0.66672 -0.192443 0 0 0.253916 -179.432 1 0 290.6 -0.579434 0 0 1.33486e-07 -90.5794 1.79388e-13 -89.7039 2.83444 179.421 3.54305 -0.579442
19.1791 28344.3 179.407 0 0 0.666719 -0.196971 0 0 0.253918 -179.419 1 0 290.599 -0.593067 0 0 1.36626e-07 -90.5931 1.8361e-13 -89.697 2.83443 179.407 3.54304 -0.593076
19.6304 28344.3 179.393 0 0 0.666718 -0.201605 0 0 0.25392 -179.405 1 0 290.598 -0.607022 0 0 1.39841e-07 -90.607 1.87931e-13 -89.6898 2.83443 179.393 3.54303 -0.607031
20.0923 28344.2 179.379 0 0 0.666717 -0.206348 0 0 0.253922 -179.391 1 0 290.597 -0.621305 0 0 1.43131e-07 -90.6213 1.92354e-13 -89.6825 2.83442 179.379 3.54302 -0.621314
20.5651 28344.1 179.364 0 0 0.666716 -0.211203 0 0 0.253924 -179.377 1 0 290.597 -0.635923 0 0 1.46499e-07 -90.6359 1.96881e-13 -89.6751 2.83441 179.364 3.54301 -0.635933
21.049 28344 179.349 0 0 0.666715 -0.216172 0 0 0.253926 -179.362 1 0 290.596 -0.650886 0 0 1.49946e-07 -90.6509 2.01514e-13 -89.6674 2.8344 179.349 3.543 -0.650896
21.5443 28343.9 179.334 0 0 0.666714 -0.221258 0 0 0.253929 -179.347 1 0 290.595 -0.666201 0 0 1.53474e-07 -90.6662 2.06257e-13 -89.6596 2.83439 179.334 3.54299 -0.666211
22.0513 28343.9 179.318 0 0 0.666713 -0.226463 0 0 0.253931 -179.332 1 0 290.594 -0.681876 0 0 1.57084e-07 -90.6819 2.11111e-13 -89.6516 2.83439 179.318 3.54298 -0.681886
22.5702 28343.8 179.302 0 0 0.666711 -0.231791 0 0 0.253933 -179.316 1 0 290.593 -0.697919 0 0 1.6078e-07 -90.6979 2.1608e-13 -89.6434 2.83438 179.302 3.54297 -0.69793
23.1013 28343.7 179.286 0 0 0.66671 -0.237244 0 0 0.253936 -179.3 1 0 290.592 -0.71434 0 0 1.64563e-07 -90.7144 2.21165e-13 -89.635 2.83437 179.286 3.54296 -0.714351
23.6449 28343.6 179.269 0 0 0.666709 -0.242825 0 0 0.253939 -179.284 1 0 290.591 -0.731148 0 0 1.68435e-07 -90.7312 2.26371e-13 -89.6264 2.83436 179.269 3.54294 -0.731159
24.2013 28343.4 179.252 0 0 0.666707 -0.248538 0 0 0.253942 -179.267 1 0 290.59 -0.74835 0 0 1.72397e-07 -90.7484 2.31699e-13 -89.6176 2.83434 179.252 3.54293 -0.748361
24.7708 28343.3 179.234 0 0 0.666706 -0.254385 0 0 0.253945 -179.25 1 0 290.589 -0.765958 0 0 1.76453e-07 -90.766 2.37152e-13 -89.6086 2.83433 179.234 3.54292 -0.765969
25.3536 28343.2 179.216 0 0 0.666704 -0.260369 0 0 0.253948 -179.232 1 0 290.587 -0.783979 0 0 1.80605e-07 -90.784 2.42734e-13 -89.5994 2.83432 179.216 3.5429 -0.783991
25.9502 28343.1 179.198 0 0 0.666702 -0.266494 0 0 0.253951 -179.214 1 0 290.586 -0.802425 0 0 1.84854e-07 -90.8024 2.48447e-13 -89.59 2.83431 179.198 3.54289 -0.802437
26.5609 28343 179.179 0 0 0.666701 -0.272763 0 0 0.253955 -179.196 1 0 290.585 -0.821304 0 0 1.89203e-07 -90.8213 2.54295e-13 -89.5804 2.8343 179.179 3.54287 -0.821316
27.1859 28342.8 179.159 0 0 0.666699 -0.27918 0 0 0.253958 -179.177 1 0 290.583 -0.840627 0 0 1.93654e-07 -90.8406 2.6028e-13 -89.5705 2.83428 179.159 3.54285 -0.84064
27.8256 28342.7 179.14 0 0 0.666697 -0.285747 0 0 0.253962 -179.157 1 0 290.582 -0.860405 0 0 1.9821e-07 -90.8604 2.66406e-13 -89.5604 2.83427 179.14 3.54283 -0.860418
28.4804 28342.5 179.119 0 0 0.666695 -0.292469 0 0 0.253966 -179.137 1 0 290.58 -0.880648 0 0 2.02873e-07 -90.8807 2.72677e-13 -89.5501 2.83425 179.119 3.54281 -0.880661
29.1505 28342.4 179.099 0 0 0.666693 -0.299348 0 0 0.25397 -179.117 1 0 290.579 -0.901368 0 0 2.07645e-07 -90.9014 2.79095e-13 -89.5395 2.83424 179.099 3.54279 -0.901381
29.8365 28342.2 179.077 0 0 0.666691 -0.30639 0 0 0.253975 -179.096 1 0 290.577 -0.922574 0 0 2.1253e-07 -90.9226 2.85665e-13 -89.5287 2.83422 179.077 3.54277 -0.922588
30.5386 28342 179.056 0 0 0.666689 -0.313597 0 0 0.253979 -179.075 1 0 290.575 -0.944279 0 0 2.1753e-07 -90.9443 2.92389e-13 -89.5176 2.8342 179.056 3.54275 -0.944293
31.2572 28341.8 179.033 0 0 0.666686 -0.320973 0 0 0.253984 -179.053 1 0 290.573 -0.966495 0 0 2.22647e-07 -90.9665 2.99272e-13 -89.5062 2.83418 179.033 3.54273 -0.966509
31.9927 28341.6 179.011 0 0 0.666684 -0.328523 0 0 0.253989 -179.031 1 0 290.571 -0.989233 0 0 2.27885e-07 -90.9893 3.06317e-13 -89.4946 2.83416 179.011 3.5427 -0.989248
32.7455 28341.4 178.987 0 0 0.666681 -0.33625 0 0 0.253994 -179.008 1 0 290.569 -1.01251 0 0 2.33245e-07 -91.0125 3.13528e-13 -89.4828 2.83414 178.987 3.54268 -1.01252
33.516 28341.2 178.964 0 0 0.666678 -0.344159 0 0 0.254 -178.985 1 0 290.567 -1.03633 0 0 2.38732e-07 -91.0363 3.20908e-13 -89.4706 2.83412 178.964 3.54265 -1.03634
34.3047 28341 178.939 0 0 0.666675 -0.352253 0 0 0.254005 -178.961 1 0 290.565 -1.06071 0 0 2.44348e-07 -91.0607 3.28463e-13 -89.4582 2.8341 178.939 3.54263 -1.06072
35.1119 28340.8 178.914 0 0 0.666672 -0.360538 0 0 0.254012 -178.937 1 0 290.562 -1.08566 0 0 2.50096e-07 -91.0857 3.36196e-13 -89.4454 2.83408 178.914 3.5426 -1.08568
35.9381 28340.5 178.889 0 0 0.666669 -0.369017 0 0 0.254018 -178.912 1 0 290.56 -1.1112 0 0 2.55978e-07 -91.1112 3.4411e-13 -89.4324 2.83405 178.889 3.54257 -1.11122
36.7838 28340.3 178.863 0 0 0.666666 -0.377696 0 0 0.254024 -178.886 1 0 290.557 -1.13734 0 0 2.61999e-07 -91.1374 3.52212e-13 -89.419 2.83403 178.863 3.54253 -1.13736
37.6494 28340 178.836 0 0 0.666662 -0.386578 0 0 0.254031 -178.86 1 0 290.555 -1.1641 0 0 2.68162e-07 -91.1641 3.60504e-13 -89.4054 2.834 178.836 3.5425 -1.16411
38.5353 28339.7 178.808 0 0 0.666659 -0.395669 0 0 0.254039 -178.833 1 0 290.552 -1.19148 0 0 2.7447e-07 -91.1915 3.68992e-13 -89.3914 2.83397 178.808 3.54247 -1.1915
39.4421 28339.4 178.78 0 0 0.666655 -0.404974 0 0 0.254046 -178.806 1 0 290.549 -1.21951 0 0 2.80925e-07 -91.2195 3.77679e-13 -89.3771 2.83394 178.78 3.54243 -1.21953
40.3702 28339.1 178.752 0 0 0.666651 -0.414497 0 0 0.254054 -178.778 1 0 290.546 -1.2482 0 0 2.87533e-07 -91.2482 3.86572e-13 -89.3625 2.83391 178.752 3.54239 -1.24822
41.3201 28338.8 178.722 0 0 0.666647 -0.424244 0 0 0.254063 -178.749 1 0 290.542 -1.27756 0 0 2.94295e-07 -91.2776 3.95674e-13 -89.3475 2.83388 178.722 3.54235 -1.27758
42.2924 28338.5 178.692 0 0 0.666643 -0.434219 0 0 0.254071 -178.72 1 0 290.539 -1.30761 0 0 3.01217e-07 -91.3076 4.04991e-13 -89.3322 2.83385 178.692 3.54231 -1.30763
43.2876 28338.1 178.662 0 0 0.666638 -0.444429 0 0 0.254081 -178.69 1 0 290.535 -1.33837 0 0 3.08301e-07 -91.3384 4.14527e-13 -89.3165 2.83381 178.662 3.54227 -1.33839
44.3062 28337.8 178.63 0 0 0.666633 -0.454879 0 0 0.25409 -178.659 1 0 290.531 -1.36985 0 0 3.15551e-07 -91.3699 4.24288e-13 -89.3004 2.83378 178.63 3.54222 -1.36987
45.3488 28337.4 178.598 0 0 0.666628 -0.465574 0 0 0.2541 -178.628 1 0 290.527 -1.40207 0 0 3.22972e-07 -91.4021 4.3428e-13 -89.284 2.83374 178.598 3.54217 -1.40209
46.4159 28337 178.565 0 0 0.666623 -0.47652 0 0 0.254111 -178.596 1 0 290.523 -1.43505 0 0 3.30567e-07 -91.4351 4.44507e-13 -89.2672 2.8337 178.565 3.54212 -1.43507
47.5081 28336.5 178.531 0 0 0.666617 -0.487722 0 0 0.254122 -178.563 1 0 290.519 -1.4688 0 0 3.38341e-07 -91.4688 4.54976e-13 -89.25 2.83365 178.531 3.54207 -1.46883
48.626 28336.1 178.497 0 0 0.666612 -0.499188 0 0 0.254134 -178.529 1 0 290.514 -1.50335 0 0 3.46297e-07 -91.5034 4.65691e-13 -89.2324 2.83361 178.497 3.54201 -1.50337
49.7702 28335.6 178.461 0 0 0.666606 -0.510923 0 0 0.254146 -178.494 1 0 290.51 -1.53871 0 0 3.5444e-07 -91.5387 4.76659e-13 -89.2144 2.83356 178.461 3.54195 -1.53873
50.9414 28335.2 178.425 0 0 0.666599 -0.522932 0 0 0.254158 -178.459 1 0 290.505 -1.5749 0 0 3.62774e-07 -91.5749 4.87886e-13 -89.1959 2.83352 178.425 3.54189 -1.57492
52.1401 28334.6 178.388 0 0 0.666593 -0.535224 0 0 0.254172 -178.423 1 0 290.499 -1.61194 0 0 3.71304e-07 -91.612 4.99378e-13 -89.177 2.83346 178.388 3.54183 -1.61196
53.367 28334.1 178.35 0 0 0.666586 -0.547804 0 0 0.254186 -178.386 1 0 290.494 -1.64985 0 0 3.80034e-07 -91.6499 5.11141e-13 -89.1577 2.83341 178.35 3.54176 -1.64987
54.6228 28333.6 178.311 0 0 0.666578 -0.560679 0 0 0.2542 -178.348 1 0 290.488 -1.68865 0 0 3.88969e-07 -91.6887 5.23182e-13 -89.138 2.83336 178.311 3.54169 -1.68867
55.9081 28333 178.272 0 0 0.666571 -0.573855 0 0 0.254215 -178.309 1 0 290.482 -1.72836 0 0 3.98113e-07 -91.7284 5.35507e-13 -89.1177 2.8333 178.272 3.54162 -1.72839
57.2237 28332.4 178.231 0 0 0.666563 -0.587341 0 0 0.254231 -178.27 1 0 290.476 -1.769 0 0 4.07472e-07 -91.769 5.48124e-13 -89.097 2.83324 178.231 3.54154 -1.76903
58.5702 28331.7 178.189 0 0 0.666554 -0.601142 0 0 0.254248 -178.229 1 0 290.469 -1.8106 0 0 4.17051e-07 -91.8106 5.61038e-13 -89.0759 2.83317 178.189 3.54146 -1.81063
59.9484 28331 178.147 0 0 0.666546 -0.615267 0 0 0.254266 -178.188 1 0 290.462 -1.85318 0 0 4.26855e-07 -91.8532 5.74257e-13 -89.0542 2.8331 178.147 3.54138 -1.85321
61.3591 28330.3 178.103 0 0 0.666536 -0.629723 0 0 0.254284 -178.145 1 0 290.455 -1.89676 0 0 4.36888e-07 -91.8968 5.87789e-13 -89.032 2.83303 178.103 3.54129 -1.89678
62.8029 28329.6 178.059 0 0 0.666527 -0.644517 0 0 0.254304 -178.102 1 0 290.448 -1.94135 0 0 4.47157e-07 -91.9414 6.0164e-13 -89.0093 2.83296 178.059 3.5412 -1.94138
64.2807 28328.8 178.013 0 0 0.666517 -0.659658 0 0 0.254324 -178.058 1 0 290.44 -1.987 0 0 4.57666e-07 -91.987 6.15819e-13 -88.9861 2.83288 178.013 3.5411 -1.98703
65.7933 28328 177.966 0 0 0.666506 -0.675153 0 0 0.254345 -178.012 1 0 290.431 -2.03372 0 0 4.68422e-07 -92.0338 6.30333e-13 -88.9623 2.8328 177.966 3.541 -2.03375
67.3415 28327.2 177.918 0 0 0.666495 -0.691011 0 0 0.254367 -177.966 1 0 290.423 -2.08153 0 0 4.7943e-07 -92.0816 6.4519e-13 -88.938 2.83272 177.918 3.54089 -2.08156
68.9261 28326.3 177.869 0 0 0.666483 -0.70724 0 0 0.25439 -177.918 1 0 290.414 -2.13047 0 0 4.90697e-07 -92.1305 6.60398e-13 -88.9131 2.83263 177.869 3.54078 -2.1305
70.548 28325.3 177.819 0 0 0.666471 -0.723848 0 0 0.254415 -177.869 1 0 290.404 -2.18055 0 0 5.02227e-07 -92.1806 6.75967e-13 -88.8877 2.83253 177.819 3.54067 -2.18058
72.2081 28324.4 177.768 0 0 0.666459 -0.740845 0 0 0.25444 -177.82 1 0 290.394 -2.23181 0 0 5.14027e-07 -92.2319 6.91903e-13 -88.8616 2.83244 177.768 3.54054 -2.23184
73.9072 28323.3 177.716 0 0 0.666445 -0.758239 0 0 0.254467 -177.769 1 0 290.384 -2.28427 0 0 5.26103e-07 -92.2843 7.08217e-13 -88.835 2.83233 177.716 3.54042 -2.28431
75.6463 28322.3 177.662 0 0 0.666431 -0.77604 0 0 0.254495 -177.716 1 0 290.373 -2.33796 0 0 5.38463e-07 -92.338 7.24917e-13 -88.8077 2.83223 177.662 3.54028 -2.338
77.4264 28321.1 177.607 0 0 0.666417 -0.794257 0 0 0.254524 -177.663 1 0 290.361 -2.39292 0 0 5.51111e-07 -92.393 7.42013e-13 -88.7798 2.83211 177.607 3.54014 -2.39295
79.2483 28320 177.551 0 0 0.666401 -0.812899 0 0 0.254554 -177.609 1 0 290.349 -2.44916 0 0 5.64056e-07 -92.4492 7.59514e-13 -88.7512 2.832 177.551 3.54 -2.44919
81.1131 28318.7 177.493 0 0 0.666385 -0.831976 0 0 0.254587 -177.553 1 0 290.336 -2.50671 0 0 5.77304e-07 -92.5068 7.77429e-13 -88.722 2.83187 177.493 3.53984 -2.50675
83.0218 28317.4 177.434 0 0 0.666369 -0.851499 0 0 0.25462 -177.496 1 0 290.323 -2.56562 0 0 5.90862e-07 -92.5657 7.95769e-13 -88.6921 2.83174 177.434 3.53968 -2.56566
84.9753 28316.1 177.374 0 0 0.666351 -0.871477 0 0 0.254655 -177.437 1 0 290.309 -2.62591 0 0 6.04736e-07 -92.626 8.14544e-13 -88.6616 2.83161 177.374 3.53951 -2.62595
86.9749 28314.7 177.312 0 0 0.666333 -0.891921 0 0 0.254692 -177.378 1 0 290.295 -2.68761 0 0 6.18935e-07 -92.6877 8.33764e-13 -88.6303 2.83147 177.312 3.53934 -2.68765
89.0215 28313.2 177.249 0 0 0.666313 -0.912841 0 0 0.254731 -177.317 1 0 290.28 -2.75076 0 0 6.33467e-07 -92.7508 8.5344e-13 -88.5983 2.83132 177.249 3.53915 -2.7508
91.1163 28311.6 177.185 0 0 0.666293 -0.934249 0 0 0.254771 -177.254 1 0 290.264 -2.81538 0 0 6.48337e-07 -92.8154 8.73584e-13 -88.5656 2.83116 177.185 3.53896 -2.81542
93.2603 28310 177.118 0 0 0.666272 -0.956155 0 0 0.254814 -177.19 1 0 290.247 -2.88152 0 0 6.63555e-07 -92.8816 8.94206e-13 -88.5321 2.831 177.118 3.53875 -2.88156
95.4548 28308.3 177.051 0 0 0.66625 -0.978572 0 0 0.254858 -177.125 1 0 290.23 -2.94921 0 0 6.79128e-07 -92.9493 9.15317e-13 -88.4978 2.83083 177.051 3.53854 -2.94925
97.701 28306.5 176.981 0 0 0.666226 -1.00151 0 0 0.254904 -177.058 1 0 290.211 -3.01848 0 0 6.95065e-07 -93.0185 9.36931e-13 -88.4628 2.83065 176.981 3.53832 -3.01852
100 28304.7 176.911 0 0 0.666202 -1.02498 0 0 0.254953 -176.99 1 0 290.192 -3.08937 0 0 7.11374e-07 -93.0894 9.59059e-13 -88.427 2.83047 176.911 3.53808 -3.08942
102.353 28302.7 176.838 0 0 0.666177 -1.049 0 0 0.255004 -176.92 1 0 290.172 -3.16192 0 0 7.28063e-07 -93.162 9.81713e-13 -88.3903 2.83027 176.838 3.53784 -3.16197
104.762 28300.7 176.764 0 0 0.66615 -1.07357 0 0 0.255057 -176.849 1 0 290.151 -3.23617 0 0 7.45141e-07 -93.2362 1.00491e-12 -88.3528 2.83007 176.764 3.53758 -3.23622
107.227 28298.5 176.688 0 0 0.666122 -1.09872 0 0 0.255113 -176.776 1 0 290.129 -3.31215 0 0 7.62617e-07 -93.3122 1.02865e-12 -88.3144 2.82985 176.688 3.53731 -3.3122
109.75 28296.3 176.61 0 0 0.666093 -1.12444 0 0 0.255171 -176.701 1 0 290.106 -3.38991 0 0 7.805e-07 -93.39 1.05296e-12 -88.2752 2.82963 176.61 3.53703 -3.38996
112.332 28293.9 176.53 0 0 0.666062 -1.15077 0 0 0.255232 -176.625 1 0 290.082 -3.46949 0 0 7.98799e-07 -93.4696 1.07786e-12 -88.2351 2.82939 176.53 3.53674 -3.46954
114.976 28291.4 176.449 0 0 0.66603 -1.1777 0 0 0.255296 -176.546 1 0 290.057 -3.55092 0 0 8.17525e-07 -93.551 1.10334e-12 -88.1941 2.82914 176.449 3.53643 -3.55097
117.681 28288.9 176.366 0 0 0.665996 -1.20526 0 0 0.255364 -176.467 1 0 290.03 -3.63425 0 0 8.36685e-07 -93.6343 1.12943e-12 -88.1521 2.82889 176.366 3.53611 -3.63431
120.45 28286.2 176.28 0 0 0.665961 -1.23345 0 0 0.255434 -176.385 1 0 290.002 -3.71953 0 0 8.56292e-07 -93.7196 1.15615e-12 -88.1092 2.82862 176.28 3.53577 -3.71959
123.285 28283.3 176.193 0 0 0.665924 -1.2623 0 0 0.255507 -176.302 1 0 289.973 -3.8068 0 0 8.76353e-07 -93.8069 1.18351e-12 -88.0653 2.82833 176.193 3.53541 -3.80686
126.186 28280.4 176.104 0 0 0.665886 -1.29181 0 0 0.255584 -176.217 1 0 289.943 -3.89611 0 0 8.96881e-07 -93.8962 1.21152e-12 -88.0205 2.82804 176.104 3.53504 -3.89617
129.155 28277.2 176.012 0 0 0.665845 -1.322 0 0 0.255665 -176.129 1 0 289.911 -3.9875 0 0 9.17884e-07 -93.9876 1.2402e-12 -87.9746 2.82772 176.012 3.53466 -3.98756
132.194 28274 175.919 0 0 0.665803 -1.35289 0 0 0.255749 -176.04 1 0 289.878 -4.08101 0 0 9.39375e-07 -94.0811 1.26957e-12 -87.9277 2.8274 175.919 3.53425 -4.08107
135.305 28270.6 175.823 0 0 0.665758 -1.38449 0 0 0.255837 -175.95 1 0 289.843 -4.17671 0 0 9.61363e-07 -94.1768 1.29964e-12 -87.8798 2.82706 175.823 3.53382 -4.17677
138.489 28267 175.725 0 0 0.665712 -1.41682 0 0 0.25593 -175.857 1 0 289.806 -4.27463 0 0 9.83861e-07 -94.2747 1.33044e-12 -87.8307 2.8267 175.725 3.53338 -4.27469
141.747 28263.3 175.625 0 0 0.665663 -1.44989 0 0 0.256026 -175.762 1 0 289.768 -4.37483 0 0 1.00688e-06 -94.3749 1.36197e-12 -87.7806 2.82633 175.625 3.53291 -4.3749
145.083 28259.4 175.523 0 0 0.665612 -1.48371 0 0 0.256127 -175.665 1 0 289.728 -4.47736 0 0 1.03043e-06 -94.4774 1.39426e-12 -87.7294 2.82594 175.523 3.53242 -4.47743
148.497 28255.3 175.418 0 0 0.665559 -1.51832 0 0 0.256233 -175.566 1 0 289.686 -4.58227 0 0 1.05452e-06 -94.5824 1.42733e-12 -87.677 2.82553 175.418 3.53191 -4.58234
151.991 28251 175.31 0 0 0.665503 -1.55371 0 0 0.256344 -175.464 1 0 289.642 -4.68962 0 0 1.07917e-06 -94.6897 1.4612e-12 -87.6235 2.8251 175.31 3.53137 -4.68969
155.568 28246.5 175.2 0 0 0.665445 -1.58991 0 0 0.25646 -175.361 1 0 289.595 -4.79947 0 0 1.10439e-06 -94.7996 1.49589e-12 -87.5688 2.82465 175.2 3.53081 -4.79954
159.228 28241.8 175.088 0 0 0.665383 -1.62694 0 0 0.256582 -175.255 1 0 289.547 -4.91186 0 0 1.13019e-06 -94.9119 1.53141e-12 -87.5129 2.82418 175.088 3.53022 -4.91193
162.975 28236.8 174.973 0 0 0.665319 -1.66482 0 0 0.256709 -175.148 1 0 289.497 -5.02685 0 0 1.15658e-06 -95.0269 1.56779e-12 -87.4558 2.82368 174.973 3.5296 -5.02693
166.81 28231.7 174.855 0 0 0.665252 -1.70355 0 0 0.256842 -175.038 1 0 289.444 -5.14451 0 0 1.18358e-06 -95.1446 1.60505e-12 -87.3975 2.82317 174.855 3.52896 -5.14459
170.735 28226.3 174.735 0 0 0.665182 -1.74317 0 0 0.256981 -174.925 1 0 289.388 -5.26489 0 0 1.2112e-06 -95.265 1.64321e-12 -87.3379 2.82263 174.735 3.52828 -5.26497
174.753 28220.6 174.612 0 0 0.665108 -1.78368 0 0 0.257126 -174.81 1 0 289.33 -5.38806 0 0 1.23945e-06 -95.3882 1.68231e-12 -87.2769 2.82206 174.612 3.52758 -5.38814
178.865 28214.7 174.486 0 0 0.665031 -1.82511 0 0 0.257278 -174.693 1 0 289.27 -5.51408 0 0 1.26835e-06 -95.5142 1.72235e-12 -87.2147 2.82147 174.486 3.52684 -5.51416
183.074 28208.5 174.357 0 0 0.664951 -1.86748 0 0 0.257438 -174.574 1 0 289.206 -5.643 0 0 1.29791e-06 -95.6431 1.76336e-12 -87.1512 2.82085 174.357 3.52606 -5.64308
187.382 28202 174.225 0 0 0.664866 -1.9108 0 0 0.257604 -174.452 1 0 289.14 -5.7749 0 0 1.32815e-06 -95.775 1.80538e-12 -87.0863 2.8202 174.225 3.52525 -5.77498
191.791 28195.2 174.09 0 0 0.664778 -1.9551 0 0 0.257778 -174.328 1 0 289.07 -5.90984 0 0 1.35907e-06 -95.9099 1.84842e-12 -87.02 2.81952 174.09 3.5244 -5.90993
196.304 28188.1 173.952 0 0 0.664686 -2.00039 0 0 0.25796 -174.201 1 0 288.997 -6.04788 0 0 1.3907e-06 -96.048 1.89251e-12 -86.9523 2.81881 173.952 3.52351 -6.04797
200.923 28180.6 173.811 0 0 0.664589 -2.0467 0 0 0.258151 -174.071 1 0 288.921 -6.1891 0 0 1.42305e-06 -96.1892 1.93768e-12 -86.8832 2.81806 173.811 3.52258 -6.1892
205.651 28172.8 173.666 0 0 0.664487 -2.09404 0 0 0.25835 -173.939 1 0 288.841 -6.33357 0 0 1.45614e-06 -96.3337 1.98396e-12 -86.8126 2.81728 173.666 3.52161 -6.33366
210.49 28164.7 173.519 0 0 0.664381 -2.14244 0 0 0.258558 -173.805 1 0 288.757 -6.48135 0 0 1.48997e-06 -96.4815 2.03138e-12 -86.7406 2.81647 173.519 3.52059 -6.48145
215.443 28156.1 173.367 0 0 0.66427 -2.19191 0 0 0.258776 -173.668 1 0 288.669 -6.63252 0 0 1.52457e-06 -96.6326 2.07997e-12 -86.6671 2.81561 173.367 3.51952 -6.63262
220.513 28147.2 173.213 0 0 0.664154 -2.24248 0 0 0.259004 -173.528 1 0 288.578 -6.78715 0 0 1.55995e-06 -96.7873 2.12975e-12 -86.5921 2.81472 173.213 3.5184 -6.78725
225.702 28137.9 173.055 0 0 0.664033 -2.29417 0 0 0.259242 -173.385 1 0 288.482 -6.94532 0 0 1.59612e-06 -96.9454 2.18077e-12 -86.5156 2.81379 173.055 3.51723 -6.94542
231.013 28128.1 172.893 0 0 0.663906 -2.347 0 0 0.259491 -173.24 1 0 288.382 -7.10709 0 0 1.63311e-06 -97.1072 2.23305e-12 -86.4375 2.81281 172.893 3.51601 -7.1072
236.449 28117.8 172.727 0 0 0.663773 -2.40099 0 0 0.259751 -173.092 1 0 288.276 -7.27256 0 0 1.67093e-06 -97.2727 2.28663e-12 -86.3579 2.81178 172.727 3.51473 -7.27267
242.013 28107.1 172.558 0 0 0.663634 -2.45616 0 0 0.260022 -172.942 1 0 288.167 -7.4418 0 0 1.7096e-06 -97.4419 2.34154e-12 -86.2767 2.81071 172.558 3.51339 -7.44191
247.708 28095.9 172.385 0 0 0.663488 -2.51254 0 0 0.260306 -172.789 1 0 288.052 -7.61488 0 0 1.74913e-06 -97.615 2.39782e-12 -86.1939 2.80959 172.385 3.51198 -7.61499
253.536 28084.1 172.208 0 0 0.663336 -2.57014 0 0 0.260603 -172.633 1 0 287.931 -7.79189 0 0 1.78954e-06 -97.792 2.4555e-12 -86.1094 2.80841 172.208 3.51052 -7.792
259.502 28071.9 172.027 0 0 0.663176 -2.62899 0 0 0.260913 -172.474 1 0 287.805 -7.97291 0 0 1.83085e-06 -97.9731 2.51463e-12 -86.0234 2.80719 172.027 3.50898 -7.97303
265.609 28059 171.842 0 0 0.66301 -2.68911 0 0 0.261236 -172.313 1 0 287.674 -8.15802 0 0 1.87307e-06 -98.1582 2.57525e-12 -85.9357 2.8059 171.842 3.50738 -8.15814
271.859 28045.6 171.653 0 0 0.662835 -2.75052 0 0 0.261574 -172.148 1 0 287.536 -8.34731 0 0 1.91623e-06 -98.3475 2.6374e-12 -85.8463 2.80456 171.653 3.5057 -8.34744
278.256 28031.5 171.459 0 0 0.662653 -2.81325 0 0 0.261927 -171.981 1 0 287.392 -8.54087 0 0 1.96034e-06 -98.541 2.70111e-12 -85.7553 2.80315 171.459 3.50394 -8.541
284.804 28016.8 171.261 0 0 0.662462 -2.87731 0 0 0.262295 -171.812 1 0 287.241 -8.73878 0 0 2.00541e-06 -98.7389 2.76644e-12 -85.6625 2.80168 171.261 3.5021 -8.73891
291.505 28001.4 171.059 0 0 0.662263 -2.94272 0 0 0.26268 -171.639 1 0 287.083 -8.94112 0 0 2.05147e-06 -98.9413 2.83343e-12 -85.5681 2.80014 171.059 3.50018 -8.94126
298.365 27985.3 170.852 0 0 0.662054 -3.00952 0 0 0.263081 -171.464 1 0 286.918 -9.148 0 0 2.09854e-06 -99.1482 2.90213e-12 -85.472 2.79853 170.852 3.49816 -9.14814
305.386 27968.5 170.64 0 0 0.661836 -3.07771 0 0 0.2635 -171.286 1 0 286.746 -9.35949 0 0 2.14663e-06 -99.3597 2.97258e-12 -85.3742 2.79685 170.64 3.49606 -9.35963
312.572 27950.9 170.424 0 0 0.661609 -3.14732 0 0 0.263937 -171.106 1 0 286.565 -9.5757 0 0 2.19576e-06 -99.5759 3.04484e-12 -85.2746 2.79509 170.424 3.49386 -9.57584
319.927 27932.5 170.203 0 0 0.66137 -3.21837 0 0 0.264393 -170.923 1 0 286.377 -9.79671 0 0 2.24595e-06 -99.7969 3.11896e-12 -85.1734 2.79325 170.203 3.49156 -9.79686
327.455 27913.3 169.977 0 0 0.661121 -3.29089 0 0 0.264868 -170.737 1 0 286.179 -10.0226 0 0 2.29722e-06 -100.023 3.19499e-12 -85.0705 2.79133 169.977 3.48916 -10.0228
