f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f 9m 9f 10m 10f 11m 11f 12m 12f 13m 13f 14m 14f 15m 15f 16m 16f 17m 17f 18m 18f jV0500m jV0500f jV0800m jV0800f jV1100m jV1100f jV1300m jV1300f jV1700m jV1700f jV1800m jV1800f 
305386 0.0266689 90 1.00071 0 0.0265321 -97.426 1.00071 -0.0103601 1 0 0.00121823 3.57211 0.891668 -0.00497305 0 0 0.0134966 -97.4736 0.0117561 -97.4257 0 0 0.0012085 -176.412 1 0 0.00190315 176.809 0.0134023 82.5452 0.0131831 -97.4661 0 0 0 0 0 0 6.84371e-10 89.995 9.02301e-12 -7.42572 1.4059e-09 -89.9791 7.92947e-11 -7.43088 3.21632e-07 176.46
312572 0.0272973 90 1.00074 0 0.027147 -97.256 1.00074 -0.0106019 1 0 0.00120164 3.70672 0.891683 -0.00508916 0 0 0.0138094 -97.3045 0.0120285 -97.2557 0 0 0.00119202 -176.277 1 0 0.00191971 176.763 0.0137129 82.7145 0.0134886 -97.2964 0 0 0 0 0 0 7.00487e-10 89.9949 9.44935e-12 -7.25572 1.43888e-09 -89.9786 8.30414e-11 -7.26091 3.21643e-07 176.377
319927 0.0279407 90 1.00078 0 0.0277766 -97.0897 1.00078 -0.0108493 1 0 0.00118426 3.8497 0.891698 -0.00520794 0 0 0.0141296 -97.1391 0.0123075 -97.0895 0 0 0.00117477 -176.134 1 0 0.00193707 176.716 0.0140309 82.8801 0.0138014 -97.1304 0 0 0 0 0 0 7.16982e-10 89.9948 9.89602e-12 -7.08948 1.47263e-09 -89.9781 8.69667e-11 -7.0947 3.21654e-07 176.291
327455 0.0285992 90 1.00082 0 0.0284213 -96.9272 1.00081 -0.0111023 1 0 0.00116606 4.0019 0.891715 -0.00532944 0 0 0.0144576 -96.9775 0.0125932 -96.9269 0 0 0.00115669 -175.981 1 0 0.00195525 176.67 0.0143566 83.0419 0.0141218 -96.9682 0 0 0 0 0 0 7.33867e-10 89.9947 1.0364e-11 -6.92691 1.50716e-09 -89.9776 9.10792e-11 -6.93218 3.21666e-07 176.204
335160 0.0292733 90 1.00086 0 0.0290815 -96.7682 1.00085 -0.0113611 1 0 0.00114699 4.16428 0.891732 -0.00545372 0 0 0.0147934 -96.8194 0.0128857 -96.7679 0 0 0.00113776 -175.818 1 0 0.0019743 176.625 0.0146901 83.2002 0.0144498 -96.8095 0 0 0 0 0 0 7.5115e-10 89.9945 1.08543e-11 -6.76795 1.5425e-09 -89.977 9.53878e-11 -6.77325 3.21678e-07 176.115
343047 0.0299633 90 1.0009 0 0.0297576 -96.6128 1.00089 -0.0116258 1 0 0.00112702 4.33795 0.89175 -0.00558084 0 0 0.0151373 -96.665 0.0131852 -96.6125 0 0 0.00111793 -175.644 1 0 0.00199425 176.58 0.0150316 83.3549 0.0147857 -96.6544 0 0 0 0 0 0 7.68841e-10 89.9944 1.13679e-11 -6.61251 1.57867e-09 -89.9765 9.9902e-11 -6.61786 3.21691e-07 176.023
351119 0.0306697 90 1.00094 0 0.0304498 -96.4608 1.00093 -0.0118966 1 0 0.00110611 4.52416 0.891768 -0.00571087 0 0 0.0154894 -96.514 0.013492 -96.4605 0 0 0.00109716 -175.457 1 0 0.00201515 176.536 0.0153812 83.5061 0.0151296 -96.5028 0 0 0 0 0 0 7.86949e-10 89.9943 1.19061e-11 -6.46052 1.61567e-09 -89.976 1.04631e-10 -6.46592 3.21705e-07 175.929
359381 0.0313928 90 1.00098 0 0.0311586 -96.3122 1.00098 -0.0121735 1 0 0.00108421 4.72441 0.891788 -0.00584387 0 0 0.01585 -96.3664 0.013806 -96.3119 0 0 0.00107541 -175.256 1 0 0.00203704 176.493 0.0157393 83.6539 0.0154818 -96.3546 0 0 0 0 0 0 8.05484e-10 89.9942 1.247e-11 -6.3119 1.65353e-09 -89.9754 1.09586e-10 -6.31735 3.21719e-07 175.833
367838 0.032133 90 1.00103 0 0.0318844 -96.1669 1.00102 -0.0124567 1 0 0.00106127 4.94039 0.891808 -0.0059799 0 0 0.0162192 -96.2221 0.0141276 -96.1666 0 0 0.00105263 -175.04 1 0 0.00205998 176.451 0.0161059 83.7984 0.0158424 -96.2097 0 0 0 0 0 0 8.24457e-10 89.994 1.30607e-11 -6.16659 1.69227e-09 -89.9748 1.14778e-10 -6.1721 3.21734e-07 175.735
376494 0.0328908 90 1.00108 0 0.0326276 -96.0248 1.00107 -0.0127463 1 0 0.00103725 5.17411 0.89183 -0.00611901 0 0 0.0165973 -96.0811 0.014457 -96.0245 0 0 0.00102878 -174.805 1 0 0.002084 176.41 0.0164813 83.9397 0.0162117 -96.0681 0 0 0 0 0 0 8.43878e-10 89.9939 1.36796e-11 -6.02452 1.73192e-09 -89.9742 1.20217e-10 -6.03007 3.21749e-07 175.635
385353 0.0336665 90 1.00113 0 0.0333886 -95.8859 1.00112 -0.0130425 1 0 0.0010121 5.42793 0.891852 -0.00626129 0 0 0.0169844 -95.9433 0.0147941 -95.8856 0 0 0.00100381 -174.551 1 0 0.00210917 176.369 0.0168657 84.0777 0.0165898 -95.9296 0 0 0 0 0 0 8.63757e-10 89.9937 1.43281e-11 -5.8856 1.77248e-09 -89.9736 1.25916e-10 -5.89122 3.21765e-07 175.532
394421 0.0344605 90 1.00119 0 0.0341678 -95.7501 1.00117 -0.0133454 1 0 0.000985771 5.70466 0.891876 -0.00640679 0 0 0.0173807 -95.8087 0.0151394 -95.7498 0 0 0.000977661 -174.273 1 0 0.00213554 176.33 0.0172594 84.2127 0.0169769 -95.7943 0 0 0 0 0 0 8.84105e-10 89.9936 1.50075e-11 -5.74978 1.81398e-09 -89.973 1.31886e-10 -5.75546 3.21783e-07 175.427
403702 0.0352734 90 1.00124 0 0.0349657 -95.6173 1.00123 -0.0136552 1 0 0.000958201 6.00766 0.891901 -0.00655558 0 0 0.0177866 -95.677 0.0154929 -95.617 0 0 0.000950284 -173.969 1 0 0.00216316 176.292 0.0176624 84.3446 0.0173733 -95.662 0 0 0 0 0 0 9.04934e-10 89.9934 1.57193e-11 -5.61698 1.85645e-09 -89.9724 1.38142e-10 -5.62272 3.218e-07 175.319
413201 0.0361056 90 1.0013 0 0.0357827 -95.4875 1.00129 -0.0139719 1 0 0.000929339 6.34095 0.891926 -0.00670773 0 0 0.0182022 -95.5484 0.0158549 -95.4871 0 0 0.000921624 -173.635 1 0 0.0021921 176.255 0.0180751 84.4735 0.0177792 -95.5327 0 0 0 0 0 0 9.26255e-10 89.9933 1.64651e-11 -5.48714 1.89989e-09 -89.9717 1.44696e-10 -5.49296 3.21819e-07 175.209
422924 0.0369574 90 1.00136 0 0.0366192 -95.3606 1.00135 -0.0142958 1 0 0.000899129 6.70947 0.891954 -0.00686331 0 0 0.0186277 -95.4227 0.0162256 -95.3602 0 0 0.000891625 -173.265 1 0 0.00222241 176.22 0.0184976 84.5995 0.0181949 -95.4063 0 0 0 0 0 0 9.4808e-10 89.9931 1.72466e-11 -5.3602 1.94435e-09 -89.9711 1.51563e-10 -5.36608 3.21839e-07 175.096
432876 0.0378296 90 1.00143 0 0.0374757 -95.2365 1.00141 -0.0146269 1 0 0.000867512 7.11924 0.891982 -0.00702239 0 0 0.0190634 -95.2999 0.0166051 -95.2361 0 0 0.000860229 -172.854 1 0 0.00225417 176.186 0.0189303 84.7227 0.0186204 -95.2828 0 0 0 0 0 0 9.7042e-10 89.993 1.80653e-11 -5.23609 1.98983e-09 -89.9704 1.58758e-10 -5.24205 3.21859e-07 174.98
443062 0.0387224 90 1.0015 0 0.0383528 -95.1151 1.00148 -0.0149654 1 0 0.000834429 7.57776 0.892012 -0.00718503 0 0 0.0195095 -95.1798 0.0169937 -95.1147 0 0 0.000827377 -172.394 1 0 0.00228744 176.153 0.0193733 84.8431 0.0190562 -95.162 0 0 0 0 0 0 9.93288e-10 89.9928 1.89231e-11 -5.11474 2.03636e-09 -89.9697 1.66297e-10 -5.12078 3.21881e-07 174.862
453488 0.0396364 90 1.00157 0 0.0392508 -94.9965 1.00155 -0.0153115 1 0 0.000799819 8.09447 0.892043 -0.00735131 0 0 0.0199663 -95.0625 0.0173916 -94.9961 0 0 0.00079301 -171.876 1 0 0.00232229 176.122 0.0198269 84.9607 0.0195024 -95.044 0 0 0 0 0 0 1.0167e-09 89.9926 1.98219e-11 -4.99611 2.08396e-09 -89.969 1.74195e-10 -5.00222 3.21904e-07 174.74
464159 0.0405721 90 1.00164 0 0.0401703 -94.8805 1.00162 -0.0156652 1 0 0.000763622 8.68138 0.892076 -0.0075213 0 0 0.0204341 -94.9479 0.017799 -94.8801 0 0 0.000757067 -171.287 1 0 0.0023588 176.093 0.0202914 85.0757 0.0199592 -94.9287 0 0 0 0 0 0 1.04066e-09 89.9925 2.07636e-11 -4.88012 2.13267e-09 -89.9683 1.82471e-10 -4.88632 3.21927e-07 174.616
475081 0.04153 90 1.00172 0 0.0411118 -94.7671 1.0017 -0.0160269 1 0 0.000725781 9.35401 0.89211 -0.00769507 0 0 0.020913 -94.8359 0.0182162 -94.7667 0 0 0.000719491 -170.613 1 0 0.00239705 176.065 0.020767 85.1881 0.020427 -94.816 0 0 0 0 0 0 1.06519e-09 89.9923 2.17503e-11 -4.76671 2.18249e-09 -89.9675 1.91142e-10 -4.773 3.21952e-07 174.489
486260 0.0425108 90 1.0018 0 0.0420759 -94.6563 1.00178 -0.0163965 1 0 0.000686239 10.1328 0.892146 -0.0078727 0 0 0.0214034 -94.7265 0.0186434 -94.6558 0 0 0.000680228 -169.831 1 0 0.00243712 176.039 0.021254 85.2979 0.020906 -94.7058 0 0 0 0 0 0 1.0903e-09 89.9921 2.27842e-11 -4.65584 2.23346e-09 -89.9668 2.00228e-10 -4.66222 3.21978e-07 174.359
497702 0.0435148 90 1.00189 0 0.043063 -94.5479 1.00186 -0.0167743 1 0 0.000644948 11.0452 0.892183 -0.00805426 0 0 0.0219055 -94.6196 0.0190808 -94.5474 0 0 0.000639227 -168.916 1 0 0.0024791 176.015 0.0217526 85.4052 0.0213965 -94.5982 0 0 0 0 0 0 1.116e-09 89.9919 2.38674e-11 -4.54744 2.2856e-09 -89.966 2.09747e-10 -4.55391 3.22006e-07 174.226
509414 0.0445428 90 1.00198 0 0.0440738 -94.4419 1.00195 -0.0171604 1 0 0.000601869 12.1287 0.892223 -0.00823983 0 0 0.0224197 -94.5152 0.0195286 -94.4415 0 0 0.000596452 -167.828 1 0 0.00252308 175.993 0.0222632 85.5101 0.0218987 -94.4929 0 0 0 0 0 0 1.14231e-09 89.9918 2.50024e-11 -4.44146 2.33894e-09 -89.9652 2.19722e-10 -4.44802 3.22034e-07 174.09
521401 0.0455952 90 1.00207 0 0.0451088 -94.3383 1.00204 -0.0175549 1 0 0.000556981 13.4362 0.892264 -0.00842947 0 0 0.0229462 -94.4131 0.0199872 -94.3378 0 0 0.000551883 -166.516 1 0 0.00256916 175.973 0.022786 85.6125 0.0224129 -94.3901 0 0 0 0 0 0 1.16924e-09 89.9916 2.61917e-11 -4.33783 2.3935e-09 -89.9644 2.30174e-10 -4.3445 3.22064e-07 173.951
533670 0.0466727 90 1.00217 0 0.0461686 -94.237 1.00214 -0.0179581 1 0 0.000510295 15.0441 0.892307 -0.00862327 0 0 0.0234853 -94.3134 0.0204568 -94.2365 0 0 0.00050553 -164.901 1 0 0.00261743 175.955 0.0233213 85.7127 0.0229395 -94.2896 0 0 0 0 0 0 1.19682e-09 89.9914 2.74379e-11 -4.23652 2.44932e-09 -89.9636 2.41125e-10 -4.2433 3.22096e-07 173.808
546228 0.0477759 90 1.00228 0 0.0472538 -94.1379 1.00224 -0.0183701 1 0 0.000461875 17.0672 0.892353 -0.0088213 0 0 0.0240373 -94.216 0.0209376 -94.1375 0 0 0.000457458 -162.869 1 0 0.00266801 175.939 0.0238695 85.8105 0.0234787 -94.1914 0 0 0 0 0 0 1.22504e-09 89.9912 2.87436e-11 -4.13747 2.5064e-09 -89.9627 2.526e-10 -4.14435 3.22129e-07 173.662
559081 0.0489054 90 1.00239 0 0.048365 -94.0411 1.00234 -0.0187909 1 0 0.00041188 19.6837 0.8924 -0.00902363 0 0 0.0246025 -94.1208 0.02143 -94.0406 0 0 0.000407827 -160.24 1 0 0.00272099 175.925 0.0244308 85.9062 0.0240308 -94.0954 0 0 0 0 0 0 1.25393e-09 89.991 3.01118e-11 -4.04062 2.5648e-09 -89.9618 2.64623e-10 -4.04761 3.22163e-07 173.512
572237 0.0500619 90 1.0025 0 0.0495029 -93.9464 1.00245 -0.0192208 1 0 0.000360643 23.1842 0.89245 -0.00923034 0 0 0.0251813 -94.0279 0.0219342 -93.9459 0 0 0.000356972 -156.72 1 0 0.0027765 175.913 0.0250056 85.9996 0.0245961 -94.0016 0 0 0 0 0 0 1.28351e-09 89.9908 3.15455e-11 -3.94592 2.62452e-09 -89.961 2.77222e-10 -3.95303 3.22199e-07 173.359
585702 0.051246 90 1.00262 0 0.050668 -93.8538 1.00257 -0.01966 1 0 0.000308848 28.065 0.892502 -0.00944151 0 0 0.025774 -93.9371 0.0224504 -93.8533 0 0 0.00030558 -151.808 1 0 0.00283467 175.904 0.0255942 86.0909 0.025175 -93.91 0 0 0 0 0 0 1.31379e-09 89.9906 3.30477e-11 -3.85333 2.6856e-09 -89.9601 2.90424e-10 -3.86056 3.22237e-07 173.202
599484 0.0524584 90 1.00274 0 0.0518612 -93.7633 1.00269 -0.0201086 1 0 0.000257908 35.2106 0.892557 -0.00965721 0 0 0.026381 -93.8484 0.0229791 -93.7628 0 0 0.000255072 -144.612 1 0 0.0028956 175.897 0.0261968 86.1801 0.0257678 -93.8204 0 0 0 0 0 0 1.34479e-09 89.9903 3.46219e-11 -3.7628 2.74807e-09 -89.9591 3.04258e-10 -3.77015 3.22277e-07 173.042
613591 0.0536999 90 1.00288 0 0.0530829 -93.6748 1.00282 -0.0205666 1 0 0.00021086 46.1979 0.892614 -0.00987751 0 0 0.0270025 -93.7617 0.0235205 -93.6743 0 0 0.0002085 -133.539 1 0 0.00295945 175.892 0.026814 86.2673 0.0263749 -93.7329 0 0 0 0 0 0 1.37652e-09 89.9901 3.62714e-11 -3.67428 2.81196e-09 -89.9582 3.18754e-10 -3.68176 3.22319e-07 172.877
628029 0.054971 90 1.00301 0 0.0543341 -93.5883 1.00295 -0.0210344 1 0 0.000174221 63.3741 0.892674 -0.0101025 0 0 0.0276389 -93.6771 0.0240748 -93.5877 0 0 0.000172411 -116.239 1 0 0.00302634 175.889 0.027446 86.3525 0.0269965 -93.6474 0 0 0 0 0 0 1.40901e-09 89.9899 3.8e-11 -3.58772 2.8773e-09 -89.9572 3.33945e-10 -3.59533 3.22363e-07 172.709
642807 0.0562726 90 1.00316 0 0.0556153 -93.5036 1.00309 -0.021512 1 0 0.000159539 87.5009 0.892737 -0.0103322 0 0 0.0282906 -93.5944 0.0246425 -93.5031 0 0 0.000158328 -92.0248 1 0 0.00309644 175.888 0.0280932 86.4357 0.0276331 -93.5638 0 0 0 0 0 0 1.44226e-09 89.9897 3.98113e-11 -3.50308 2.94411e-09 -89.9562 3.49863e-10 -3.51082 3.22409e-07 172.537
657933 0.0576054 90 1.00331 0 0.0569274 -93.4209 1.00324 -0.0219996 1 0 0.000176557 112.503 0.892803 -0.0105668 0 0 0.0289581 -93.5137 0.0252239 -93.4203 0 0 0.000175756 -67.0895 1 0 0.00316988 175.89 0.028756 86.5171 0.028285 -93.4821 0 0 0 0 0 0 1.47631e-09 89.9894 4.17094e-11 -3.42031 3.01243e-09 -89.9552 3.66543e-10 -3.4282 3.22457e-07 172.36
673415 0.0589702 90 1.00347 0 0.0582711 -93.34 1.0034 -0.0224973 1 0 0.000221554 131.111 0.892872 -0.0108062 0 0 0.0296415 -93.4348 0.0258193 -93.3394 0 0 0.000220786 -48.6088 1 0 0.00324683 175.894 0.0294347 86.5965 0.0289526 -93.4023 0 0 0 0 0 0 1.51116e-09 89.9892 4.36985e-11 -3.33937 3.08229e-09 -89.9542 3.84024e-10 -3.3474 3.22508e-07 172.18
689261 0.0603678 90 1.00363 0 0.0596471 -93.2608 1.00356 -0.0230053 1 0 0.000284516 143.101 0.892944 -0.0110507 0 0 0.0303415 -93.3578 0.026429 -93.2602 0 0 0.000283491 -36.7109 1 0 0.00332746 175.901 0.0301298 86.6742 0.0296363 -93.3243 0 0 0 0 0 0 1.54685e-09 89.9889 4.5783e-11 -3.26022 3.15372e-09 -89.9531 4.02342e-10 -3.2684 3.22561e-07 171.995
705480 0.061799 90 1.0038 0 0.0610563 -93.1834 1.00373 -0.0235236 1 0 0.000358771 150.839 0.89302 -0.0113001 0 0 0.0310584 -93.2826 0.0270534 -93.1828 0 0 0.000357324 -29.0263 1 0 0.00341194 175.909 0.0308416 86.75 0.0303365 -93.2481 0 0 0 0 0 0 1.58338e-09 89.9887 4.79674e-11 -3.18282 3.22675e-09 -89.952 4.21539e-10 -3.19115 3.22616e-07 171.805
722081 0.0632647 90 1.00399 0 0.0624996 -93.1077 1.0039 -0.0240525 1 0 0.000441094 156.073 0.893099 -0.0115547 0 0 0.0317925 -93.2091 0.0276929 -93.1071 0 0 0.000439128 -23.8242 1 0 0.00350048 175.92 0.0315707 86.8241 0.0310536 -93.1736 0 0 0 0 0 0 1.62079e-09 89.9884 5.02567e-11 -3.10712 3.30141e-09 -89.9509 4.41657e-10 -3.11561 3.22675e-07 171.612
739072 0.0647656 90 1.00418 0 0.0639777 -93.0337 1.00409 -0.024592 1 0 0.000530012 159.793 0.893183 -0.0118144 0 0 0.0325444 -93.1373 0.0283478 -93.0331 0 0 0.000527458 -20.123 1 0 0.00359325 175.934 0.0323173 86.8965 0.031788 -93.1009 0 0 0 0 0 0 1.65908e-09 89.9882 5.26558e-11 -3.03309 3.37773e-09 -89.9498 4.6274e-10 -3.04174 3.22736e-07 171.413
756463 0.0663028 90 1.00438 0 0.0654915 -92.9613 1.00428 -0.0251424 1 0 0.000624861 162.554 0.89327 -0.0120793 0 0 0.0333144 -93.0673 0.0290186 -92.9607 0 0 0.000621668 -17.3748 1 0 0.00369046 175.949 0.033082 86.9673 0.0325401 -93.0298 0 0 0 0 0 0 1.69828e-09 89.9879 5.51701e-11 -2.96068 3.45576e-09 -89.9486 4.84836e-10 -2.9695 3.228e-07 171.21
774264 0.0678771 90 1.00459 0 0.067042 -92.8905 1.00449 -0.0257036 1 0 0.000725377 164.675 0.893361 -0.0123496 0 0 0.0341032 -92.9988 0.0297056 -92.8899 0 0 0.000721497 -15.2612 1 0 0.00379234 175.967 0.0338652 87.0364 0.0333105 -92.9603 0 0 0 0 0 0 1.73842e-09 89.9877 5.78052e-11 -2.88986 3.53551e-09 -89.9475 5.07993e-10 -2.89884 3.22867e-07 171.002
792483 0.0694895 90 1.00481 0 0.0686301 -92.8213 1.0047 -0.0262758 1 0 0.000831498 166.353 0.893457 -0.0126251 0 0 0.034911 -92.932 0.0304092 -92.8206 0 0 0.000826889 -13.5885 1 0 0.00389909 175.986 0.0346674 87.104 0.0340995 -92.8924 0 0 0 0 0 0 1.77952e-09 89.9874 6.05669e-11 -2.82059 3.61702e-09 -89.9463 5.32263e-10 -2.82975 3.22938e-07 170.789
811131 0.071141 90 1.00504 0 0.0702567 -92.7535 1.00493 -0.026859 1 0 0.000943286 167.713 0.893558 -0.0129061 0 0 0.0357384 -92.8668 0.03113 -92.7528 0 0 0.000937905 -12.2331 1 0 0.00401097 176.008 0.035489 87.17 0.0349077 -92.8261 0 0 0 0 0 0 1.8216e-09 89.9871 6.34614e-11 -2.75282 3.70034e-09 -89.945 5.577e-10 -2.76217 3.23012e-07 170.571
830218 0.0728324 90 1.00528 0 0.0719228 -92.6873 1.00516 -0.0274535 1 0 0.00106088 168.835 0.893663 -0.0131924 0 0 0.0365859 -92.8031 0.0318682 -92.6865 0 0 0.00105468 -11.1131 1 0 0.00412823 176.032 0.0363306 87.2344 0.0357355 -92.7612 0 0 0 0 0 0 1.86469e-09 89.9868 6.6495e-11 -2.68654 3.78548e-09 -89.9438 5.8436e-10 -2.69607 3.2309e-07 170.347
849753 0.074565 90 1.00553 0 0.0736294 -92.6224 1.00541 -0.0280592 1 0 0.00118445 169.778 0.893773 -0.0134843 0 0 0.037454 -92.7409 0.0326244 -92.6217 0 0 0.0011774 -10.1722 1 0 0.00425111 176.058 0.0371927 87.2974 0.0365835 -92.6979 0 0 0 0 0 0 1.9088e-09 89.9865 6.96747e-11 -2.6217 3.87248e-09 -89.9425 6.12302e-10 -2.63142 3.23171e-07 170.118
869749 0.0763397 90 1.00579 0 0.0753776 -92.559 1.00567 -0.0286763 1 0 0.00131423 170.581 0.893889 -0.0137816 0 0 0.0383433 -92.6801 0.033399 -92.5583 0 0 0.00130628 -9.37064 1 0 0.00437989 176.086 0.0380758 87.3589 0.037452 -92.636 0 0 0 0 0 0 1.95397e-09 89.9862 7.30074e-11 -2.55826 3.96138e-09 -89.9412 6.4159e-10 -2.56818 3.23257e-07 169.884
890215 0.0781576 90 1.00607 0 0.0771684 -92.497 1.00594 -0.0293047 1 0 0.00145047 171.273 0.89401 -0.0140845 0 0 0.0392542 -92.6208 0.0341925 -92.4962 0 0 0.00144157 -8.67942 1 0 0.00451487 176.115 0.0389804 87.4191 0.0383418 -92.5755 0 0 0 0 0 0 2.00022e-09 89.9859 7.65007e-11 -2.49619 4.05221e-09 -89.9398 6.72289e-10 -2.50631 3.23347e-07 169.644
911163 0.0800199 90 1.00636 0 0.0790029 -92.4363 1.00622 -0.0299445 1 0 0.00159344 171.875 0.894137 -0.014393 0 0 0.0401874 -92.5629 0.0350053 -92.4355 0 0 0.00158355 -8.07707 1 0 0.00465635 176.147 0.0399071 87.4778 0.0392533 -92.5164 0 0 0 0 0 0 2.04758e-09 89.9856 8.01623e-11 -2.43546 4.14501e-09 -89.9384 7.04468e-10 -2.44579 3.23441e-07 169.398
932603 0.0819276 90 1.00667 0 0.0808824 -92.3769 1.00652 -0.0305957 1 0 0.00174345 172.405 0.894271 -0.014707 0 0 0.0411435 -92.5064 0.0358381 -92.376 0 0 0.00173251 -7.5473 1 0 0.00480463 176.18 0.0408564 87.5352 0.0401871 -92.4586 0 0 0 0 0 0 2.09607e-09 89.9853 8.40005e-11 -2.37604 4.2398e-09 -89.937 7.38197e-10 -2.38658 3.2354e-07 169.147
954548 0.0838821 90 1.00699 0 0.0828078 -92.3187 1.00683 -0.0312584 1 0 0.00190082 172.875 0.89441 -0.0150266 0 0 0.0421229 -92.4513 0.0366912 -92.3179 0 0 0.00188878 -7.07755 1 0 0.00496006 176.215 0.041829 87.5912 0.0411438 -92.4022 0 0 0 0 0 0 2.14573e-09 89.985 8.80238e-11 -2.31789 4.33662e-09 -89.9356 7.73555e-10 -2.32865 3.23644e-07 168.889
977010 0.0858845 90 1.00732 0 0.0847806 -92.2618 1.00716 -0.0319325 1 0 0.00206588 173.294 0.894557 -0.0153518 0 0 0.0431264 -92.3974 0.0375653 -92.261 0 0 0.00205269 -6.65801 1 0 0.00512298 176.251 0.0428255 87.646 0.042124 -92.3471 0 0 0 0 0 0 2.19658e-09 89.9846 9.22415e-11 -2.26099 4.43551e-09 -89.9342 8.1062e-10 -2.27197 3.23753e-07 168.625
1e+06 0.0879361 90 1.00767 0 0.0868018 -92.2062 1.0075 -0.032618 1 0 0.002239 173.671 0.89471 -0.0156826 0 0 0.0441546 -92.3448 0.0384609 -92.2053 0 0 0.00222461 -6.28085 1 0 0.00529376 176.289 0.0438465 87.6995 0.0431282 -92.2932 0 0 0 0 0 0 2.24865e-09 89.9843 9.66628e-11 -2.20529 4.53649e-09 -89.9327 8.49475e-10 -2.21651 3.23868e-07 168.355
1.02353e+06 0.0900383 90 1.00804 0 0.0888728 -92.1517 1.00786 -0.0333148 1 0 0.00242057 174.012 0.894871 -0.0160189 0 0 0.0452081 -92.2935 0.0393786 -92.1508 0 0 0.00240491 -5.93982 1 0 0.00547279 176.329 0.0448927 87.7518 0.0441572 -92.2405 0 0 0 0 0 0 2.30198e-09 89.984 1.01298e-10 -2.15078 4.6396e-09 -89.9312 8.90209e-10 -2.16223 3.23989e-07 168.078
1.04762e+06 0.0921923 90 1.00843 0 0.090995 -92.0983 1.00823 -0.0340228 1 0 0.00261098 174.321 0.89504 -0.0163607 0 0 0.0462876 -92.2434 0.0403189 -92.0974 0 0 0.002594 -5.62982 1 0 0.00566047 176.37 0.0459646 87.8028 0.0452116 -92.189 0 0 0 0 0 0 2.35659e-09 89.9836 1.06157e-10 -2.09742 4.74487e-09 -89.9296 9.32913e-10 -2.10911 3.24115e-07 167.794
1.07227e+06 0.0943995 90 1.00883 0 0.0931696 -92.0461 1.00863 -0.034742 1 0 0.00281067 174.604 0.895217 -0.016708 0 0 0.0473937 -92.1946 0.0412824 -92.0452 0 0 0.00279229 -5.34666 1 0 0.00585722 176.412 0.0470631 87.8527 0.0462921 -92.1388 0 0 0 0 0 0 2.41252e-09 89.9833 1.11252e-10 -2.04518 4.85233e-09 -89.928 9.77685e-10 -2.05712 3.24248e-07 167.504
1.0975e+06 0.0966615 90 1.00926 0 0.0953982 -91.995 1.00904 -0.0354721 1 0 0.00302009 174.863 0.895402 -0.0170607 0 0 0.0485274 -92.1469 0.0422699 -91.994 0 0 0.00300025 -5.08689 1 0 0.0060635 176.455 0.0481888 87.9015 0.0473994 -92.0896 0 0 0 0 0 0 2.4698e-09 89.9829 1.16594e-10 -1.99404 4.96202e-09 -89.9264 1.02463e-09 -2.00623 3.24387e-07 167.206
1.12332e+06 0.0989797 90 1.0097 0 0.0976821 -91.9449 1.00948 -0.0362129 1 0 0.0032397 175.101 0.895596 -0.0174187 0 0 0.0496892 -92.1003 0.0432819 -91.944 0 0 0.00321833 -4.84759 1 0 0.00627977 176.499 0.0493425 87.9491 0.0485342 -92.0416 0 0 0 0 0 0 2.52847e-09 89.9826 1.22194e-10 -1.94396 5.07396e-09 -89.9248 1.07385e-09 -1.95642 3.24534e-07 166.901
1.14976e+06 0.101356 90 1.01017 0 0.100023 -91.8959 1.00993 -0.0369644 1 0 0.00347001 175.322 0.8958 -0.0177819 0 0 0.0508799 -92.0549 0.0443191 -91.8949 0 0 0.00344704 -4.62635 1 0 0.00650653 176.545 0.0505249 87.9956 0.0496972 -91.9946 0 0 0 0 0 0 2.58855e-09 89.9822 1.28067e-10 -1.89492 5.18817e-09 -89.9231 1.12545e-09 -1.90765 3.24688e-07 166.589
1.17681e+06 0.103791 90 1.01066 0 0.102422 -91.8479 1.01041 -0.0377261 1 0 0.00371155 175.526 0.896014 -0.0181502 0 0 0.0521003 -92.0105 0.0453821 -91.8469 0 0 0.0036869 -4.4211 1 0 0.0067443 176.591 0.0517369 88.0411 0.0508893 -91.9488 0 0 0 0 0 0 2.6501e-09 89.9818 1.34225e-10 -1.8469 5.3047e-09 -89.9214 1.17957e-09 -1.8599 3.2485e-07 166.269
1.2045e+06 0.106287 90 1.01117 0 0.104882 -91.8009 1.01091 -0.0384979 1 0 0.00396487 175.716 0.896238 -0.0185234 0 0 0.0533513 -91.9673 0.0464718 -91.7999 0 0 0.00393845 -4.23007 1 0 0.00699362 176.639 0.0529792 88.0855 0.0521112 -91.904 0 0 0 0 0 0 2.71313e-09 89.9815 1.40682e-10 -1.79985 5.42356e-09 -89.9197 1.23631e-09 -1.81314 3.2502e-07 165.942
